Temperature,Pressure,XgrGRT,XspssGRT,XprpGRT,XMgGRT,SiBT,xTiBT,XMgBT,SiMU,XabPLAG
400,5000,0.267738035,0.382448231,0.015985913,0.042645821,2.902534648,0.047007572,0.296925092,3.060634466,0.873213585
403.030303,5000,0.263167845,0.375477825,0.01693426,0.043807295,2.896903315,0.047649193,0.29939949,3.058496895,0.865957444
406.0606061,5000,0.258646449,0.368230439,0.017931246,0.044994412,2.890990426,0.048283057,0.301884303,3.056422715,0.858288785
409.0909091,5000,0.254158176,0.360695988,0.018977158,0.046199606,2.884795326,0.048900696,0.30437558,3.054404553,0.850203981
412.1212121,5000,0.249710348,0.352874587,0.020074151,0.047425466,2.878296968,0.049506399,0.306865222,3.05244809,0.841665719
415.1515152,5000,0.24529206,0.344770208,0.021223652,0.04866983,2.871468864,0.050098238,0.309324136,3.050542761,0.832658931
418.1818182,5000,0.230795747,0.345056415,0.022705555,0.050626088,2.865764517,0.050737718,0.311971354,3.048416075,0.8309555
421.2121212,5000,0.216927588,0.344371992,0.024270412,0.05260261,2.859985029,0.051373262,0.314665321,3.046324967,0.829472595
424.2424242,5000,0.204050183,0.342512346,0.025914258,0.054594753,2.854119991,0.052009104,0.317374537,3.044279561,0.82797596
427.2727273,5000,0.191892079,0.339636664,0.027640577,0.056598122,2.848117909,0.052637644,0.320124397,3.042275096,0.826428089
430.3030303,5000,0.180625088,0.335640655,0.029445295,0.058603245,2.842026532,0.053261412,0.322897215,3.040312612,0.824847034
433.3333333,5000,0.169873983,0.332165834,0.031463911,0.061057272,2.836898533,0.05394556,0.32792048,3.038600917,0.823292516
436.3636364,5000,0.159582898,0.33067743,0.033834959,0.064397487,2.833567938,0.054747664,0.337223633,3.0373216,0.82184224
439.3939394,5000,0.15011933,0.32847016,0.036315793,0.067796209,2.829946868,0.05554014,0.34653325,3.036060255,0.820348837
442.4242424,5000,0.141411923,0.325541029,0.038912105,0.071255644,2.826084777,0.056325286,0.355790602,3.034809576,0.818814365
445.4545455,5000,0.13332965,0.322013412,0.041621673,0.074768695,2.821988863,0.057100306,0.364972442,3.033566108,0.81722813
448.4848485,5000,0.125827369,0.315207952,0.04421278,0.077529189,2.816639625,0.057655524,0.370543405,3.032034567,0.815446473
451.5151515,5000,0.118817217,0.305941532,0.046741721,0.079757979,2.810467997,0.058056789,0.373677176,3.030329936,0.813508669
454.5454545,5000,0.112239634,0.296012256,0.049363061,0.081985524,2.804236941,0.058458042,0.376826086,3.028654771,0.811503513
457.5757576,5000,0.106075825,0.285504549,0.052081937,0.084227091,2.797950026,0.058857067,0.379994003,3.027010545,0.809428313
460.6060606,5000,0.100291576,0.27441127,0.054895332,0.08646953,2.791606629,0.059258828,0.383199412,3.025391268,0.807273979
463.6363636,5000,0.094860449,0.262809629,0.057808018,0.088724796,2.785203316,0.05965723,0.386425551,3.023797329,0.805034124
466.6666667,5000,0.089768424,0.250675671,0.060814444,0.09097716,2.778763603,0.060056101,0.38966127,3.022225432,0.802709374
469.6969697,5000,0.084991279,0.238160806,0.063928511,0.093262668,2.772244532,0.06045379,0.392966705,3.020673495,0.800282042
472.7272727,5000,0.080504273,0.225184278,0.06714142,0.095551607,2.765688676,0.060856529,0.396293971,3.019139169,0.797755659
475.7575758,5000,0.076298634,0.211838861,0.070459,0.097861149,2.759078839,0.061259172,0.399719605,3.017616513,0.795111113
478.7878788,5000,0.072351199,0.198234093,0.073891177,0.100214434,2.752421476,0.061663868,0.403228669,3.016107153,0.792359425
481.8181818,5000,0.068635035,0.184376358,0.07744291,0.102612442,2.745709302,0.062071928,0.406876719,3.014606735,0.789473687
484.8484848,5000,0.064419754,0.18026211,0.082161554,0.107709237,2.739059677,0.062845091,0.418962414,3.013570788,0.790962937
487.8787879,5000,0.058396568,0.208143949,0.09044419,0.122132765,2.732943769,0.064889158,0.457655497,3.013991396,0.805345455
490.9090909,5000,0.052907966,0.235671105,0.098642802,0.137347778,2.726334898,0.066987386,0.49418073,3.014394266,0.818650818
493.9393939,5000,0.050265984,0.236313777,0.099834201,0.138635109,2.722671802,0.068125324,0.492870073,3.016399677,0.823339162
496.969697,5000,0.047960279,0.236643677,0.100981952,0.139856677,2.719074112,0.06927446,0.491583853,3.018178143,0.82706446
500,5000,0.045903589,0.236730834,0.102099713,0.141029512,2.715543489,0.070436876,0.490316402,3.019774225,0.830092102
503.030303,5000,0.044056405,0.236624181,0.10319432,0.142165421,2.712079114,0.071609991,0.489083919,3.021221085,0.832596353
506.0606061,5000,0.042369723,0.236365435,0.104273387,0.143274278,2.708664458,0.072792561,0.487878211,3.022541412,0.834693326
509.0909091,5000,0.04081879,0.235980048,0.105340571,0.144361688,2.705304354,0.073986535,0.486705903,3.023752884,0.83646312
512.1212121,5000,0.039382405,0.235479644,0.106395515,0.14542579,2.701982631,0.075189666,0.485561141,3.024871942,0.837972777
515.1515152,5000,0.038048151,0.234899247,0.107442076,0.146476231,2.698716421,0.076404558,0.484448096,3.025908257,0.839262809
518.1818182,5000,0.036794272,0.234242752,0.10848393,0.147514974,2.695484309,0.077628442,0.483358547,3.026872321,0.840367807
521.2121212,5000,0.035621153,0.233517554,0.109515555,0.148536353,2.69229983,0.078864402,0.482299165,3.027771323,0.841315949
524.2424242,5000,0.034515052,0.232736737,0.11054105,0.149545988,2.689143653,0.080108531,0.481260788,3.028611438,0.842126539
527.2727273,5000,0.033472246,0.231927169,0.111564081,0.150553115,2.686023016,0.081361999,0.480247038,3.029399037,0.842816509
530.3030303,5000,0.032485378,0.231064842,0.112579981,0.151546035,2.682939553,0.082626255,0.479251657,3.030138602,0.843399351
533.3333333,5000,0.031549084,0.23016832,0.113590521,0.152529634,2.679886831,0.083899707,0.478277535,3.030833819,0.843885013
536.3636364,5000,0.030656177,0.229215223,0.114591037,0.153492366,2.67686639,0.085182188,0.477321757,3.031487911,0.844281828
539.3939394,5000,0.029809115,0.22825867,0.115590192,0.154456349,2.673879288,0.086475913,0.476382991,3.032104734,0.844597516
542.4242424,5000,0.029002042,0.227269471,0.116581913,0.15540707,2.670919828,0.087777742,0.475461247,3.032686676,0.844837986
545.4545455,5000,0.028230126,0.226276066,0.117571237,0.156355868,2.667987944,0.089089069,0.474554354,3.033236072,0.845006454
548.4848485,5000,0.02749871,0.225251916,0.11855184,0.15729044,2.665092111,0.090410923,0.473655628,3.033754714,0.84510851
551.5151515,5000,0.026791865,0.22423038,0.11953036,0.158223156,2.662211335,0.091741029,0.472782252,3.034246245,0.845145492
554.5454545,5000,0.026120808,0.223197385,0.120502924,0.159148219,2.659361916,0.093079724,0.471913644,3.034710644,0.845120749
557.5757576,5000,0.025180679,0.217406029,0.120543566,0.157888741,2.661563435,0.094892656,0.466795302,3.035266582,0.846289099
560.6060606,5000,0.024269364,0.205909509,0.118281052,0.152505965,2.663531046,0.096117139,0.45178212,3.03587312,0.848156206
563.6363636,5000,0.023843896,0.207944905,0.118790217,0.153477877,2.661618675,0.097749449,0.451202527,3.036558468,0.847819077
566.6666667,5000,0.023427389,0.209859858,0.119279809,0.1544077,2.659712296,0.099380773,0.450632667,3.037212716,0.847403253
569.6969697,5000,0.023033214,0.211752455,0.119759812,0.155327269,2.657843467,0.101032073,0.450062315,3.03783827,0.846910124
572.7272727,5000,0.022690506,0.214396749,0.120116294,0.156252169,2.656193156,0.102758902,0.449434981,3.038510819,0.846322591
575.7575758,5000,0.022443442,0.218616746,0.120160013,0.157115405,2.655028703,0.104629201,0.448690136,3.039320144,0.845602371
578.7878788,5000,0.022214103,0.22176743,0.11989801,0.157358476,2.653543392,0.106365698,0.44652069,3.040074972,0.844820288
581.8181818,5000,0.021996386,0.224505762,0.119526109,0.157372641,2.651939553,0.108050199,0.443841153,3.040793714,0.843936164
584.8484848,5000,0.021795088,0.227284678,0.119164749,0.157411058,2.650349809,0.109750281,0.441215557,3.041486316,0.84292572
587.8787879,5000,0.021609452,0.230092945,0.118808888,0.15746524,2.648769625,0.111458507,0.438638884,3.042153792,0.841782333
590.9090909,5000,0.021440267,0.232865143,0.118457459,0.157521506,2.647191167,0.113181372,0.43611282,3.042799234,0.840496852
593.9393939,5000,0.021276969,0.23566348,0.118110128,0.157589711,2.645641899,0.114915806,0.433647367,3.043421558,0.839057542
596.969697,5000,0.021134839,0.238401176,0.117758891,0.157644377,2.644085519,0.116660625,0.43123172,3.044023788,0.837451108
600,5000,0.021007325,0.241209552,0.117416579,0.157727915,2.642545259,0.118421328,0.428860412,3.044605865,0.835659453
603.030303,5000,0.020898721,0.244040966,0.117082624,0.157830872,2.641014883,0.120193819,0.426555316,3.045167981,0.833662589
606.0606061,5000,0.02080066,0.247238823,0.116921062,0.158256076,2.639796739,0.122011272,0.425166086,3.045734659,0.831414142
609.0909091,5000,0.02071077,0.251065988,0.117044373,0.159221863,2.638941488,0.123895079,0.424958754,3.046305177,0.828881843
612.1212121,5000,0.020642782,0.254782026,0.117148537,0.160152151,2.638080914,0.125816467,0.424753212,3.046863431,0.826044314
615.1515152,5000,0.021971287,0.256493882,0.117431329,0.16114368,2.636175822,0.127491013,0.425055534,0,0.815402181
618.1818182,5000,0.02168107,0.250455902,0.119295935,0.162264655,2.63719171,0.129076901,0.425335396,0,0.814489043
621.2121212,5000,0.02139759,0.246737069,0.122260744,0.165419799,2.639756769,0.130909245,0.430322161,0,0.813262886
624.2424242,5000,0.021120489,0.24315866,0.125281967,0.168648594,2.642186772,0.132738349,0.435346241,0,0.812018836
627.2727273,5000,0.020851739,0.239306002,0.128234121,0.171685021,2.644348589,0.13448121,0.439870717,0,0.810793681
630.3030303,5000,0.020586696,0.232669159,0.130229514,0.172730202,2.645141229,0.135500619,0.43986897,0,0.809844624
633.3333333,5000,0.020325096,0.225995428,0.132245741,0.173776481,2.645882165,0.136506483,0.439886538,0,0.808884004
636.3636364,5000,0.020069183,0.219336171,0.134293054,0.174848883,2.646637378,0.137517427,0.439921327,0,0.807910865
639.3939394,5000,0.019821297,0.212649396,0.136346224,0.175902223,2.647393394,0.138527269,0.439976103,0,0.806926253
642.4242424,5000,0.019578982,0.205977266,0.138432722,0.176984503,2.648099303,0.139531603,0.440054024,0,0.80592995
645.4545455,5000,0.019338581,0.199268109,0.140532031,0.178055124,2.648825939,0.140540251,0.440154608,0,0.804920474
648.4848485,5000,0.019105672,0.192601327,0.142663385,0.179156925,2.649510398,0.141542513,0.440280692,0,0.803898565
651.5151515,5000,0.0188783,0.185892331,0.144807643,0.18024697,2.650193768,0.142544117,0.440439056,0,0.802863779
654.5454545,5000,0.018655236,0.17923255,0.146991044,0.18137808,2.650855636,0.143543991,0.440626843,0,0.801815756
657.5757576,5000,0.018436476,0.172581273,0.149200998,0.182524683,2.651518775,0.144547983,0.440850717,0,0.800754201
660.6060606,5000,0.018224681,0.16591504,0.151426018,0.183666997,2.652148861,0.145544315,0.441115559,0,0.799678447
663.6363636,5000,0.018016234,0.159298894,0.153694346,0.184854585,2.652767208,0.146541222,0.441424103,0,0.798588081
666.6666667,5000,0.017813067,0.152700035,0.155986695,0.186054413,2.653381789,0.147540362,0.441783117,0,0.797482811
669.6969697,5000,0.01761632,0.146107638,0.158299534,0.187259975,2.653955835,0.148539543,0.442195584,0,0.7963623
672.7272727,5000,0.017423237,0.139605458,0.160666052,0.188529813,2.654525681,0.149542123,0.442668868,0,0.795225483
675.7575758,5000,0.017233783,0.13312366,0.163064153,0.189821725,2.655069774,0.150543328,0.443211188,0,0.794071599
678.7878788,5000,0.017054822,0.126720216,0.165480819,0.191132222,2.655595806,0.151547066,0.443830776,0,0.792900422
681.8181818,5000,0.016873515,0.12034245,0.167974893,0.192515825,2.656102021,0.152554266,0.444540438,0,0.79170957
684.8484848,5000,0.0167001,0.114139306,0.170526211,0.193984483,2.656597885,0.153570036,0.445339652,0,0.790500035
687.8787879,5000,0.016533252,0.107961447,0.173095062,0.195454545,2.657053139,0.154585603,0.446253705,0,0.789269199
690.9090909,5000,0.016370272,0.101942785,0.175740409,0.197025801,2.657479216,0.155608344,0.447282357,0,0.788016674
693.9393939,5000,0.016213193,0.096046499,0.178435749,0.198657925,2.657871201,0.156643159,0.448448581,0,0.786740116
696.969697,5000,0.016062474,0.090331909,0.181193049,0.20037726,2.658225033,0.157682906,0.449756162,0,0.785440277
700,5000,0.015915719,0.084821485,0.184030333,0.202207757,2.658567113,0.158735128,0.451219401,0,0.78411231
400,5080.808081,0.269451719,0.379978206,0.015962996,0.042499135,2.904609354,0.046999216,0.296820774,3.061555783,0.877443138
403.030303,5080.808081,0.264884167,0.373011504,0.01691114,0.043664283,2.899115265,0.047646367,0.299326275,3.059377661,0.870427814
406.0606061,5080.808081,0.260374789,0.365724759,0.017904416,0.044842743,2.893359619,0.04828555,0.301818499,3.057258996,0.863047848
409.0909091,5080.808081,0.25589176,0.358148906,0.018949004,0.046045201,2.887326911,0.04891208,0.30429401,3.055199709,0.855241332
412.1212121,5080.808081,0.251462409,0.350287254,0.020044071,0.047268779,2.88099737,0.049526555,0.306799135,3.053202119,0.846999664
415.1515152,5080.808081,0.247062623,0.342145331,0.021192249,0.048512814,2.874367593,0.050127367,0.309272423,3.051257813,0.838304545
418.1818182,5080.808081,0.23960738,0.33634466,0.022475779,0.049975229,2.867831033,0.050730233,0.311801514,3.049286495,0.831395578
421.2121212,5080.808081,0.225276496,0.336138827,0.024033493,0.051963416,2.862100009,0.05137109,0.314482434,3.047159523,0.829859694
424.2424242,5080.808081,0.21187888,0.334732059,0.025667836,0.053953959,2.856266009,0.052006129,0.317189143,3.0450772,0.82830248
427.2727273,5080.808081,0.199337206,0.332203855,0.027384734,0.055957421,2.850337989,0.052636522,0.319929275,3.043035786,0.826716236
430.3030303,5080.808081,0.187613449,0.328602981,0.029181869,0.05796514,2.844321942,0.053264986,0.322695275,3.04103578,0.825091115
433.3333333,5080.808081,0.176544357,0.324795972,0.031130705,0.060212134,2.838721093,0.05392054,0.326670225,3.039190115,0.823458511
436.3636364,5080.808081,0.165808712,0.323663235,0.033492607,0.063545971,2.835458527,0.05472556,0.335956683,3.037885917,0.821965597
439.3939394,5080.808081,0.155933388,0.321770779,0.035966694,0.066940251,2.831924309,0.055520758,0.345241942,3.036601204,0.820431227
442.4242424,5080.808081,0.146856093,0.319147278,0.038552352,0.070389185,2.828121372,0.056307547,0.354501487,3.035325173,0.81885579
445.4545455,5080.808081,0.138446967,0.315864541,0.041252574,0.073891335,2.824098846,0.057087332,0.363677572,3.03405735,0.817230601
448.4848485,5080.808081,0.130647222,0.310123819,0.043907638,0.076894818,2.819118644,0.057709545,0.370363615,3.032590946,0.81545821
451.5151515,5080.808081,0.123348886,0.301095757,0.046434849,0.079133402,2.813008972,0.058113329,0.373488289,3.030851153,0.81347721
454.5454545,5080.808081,0.116535126,0.291365776,0.049053193,0.081369085,2.806841692,0.058518607,0.376652274,3.029143041,0.811439017
457.5757576,5080.808081,0.110149794,0.281052801,0.051769838,0.083620249,2.80058273,0.058916727,0.379845809,3.027464634,0.809324733
460.6060606,5080.808081,0.104138073,0.270201419,0.054587826,0.085888662,2.794268697,0.059317814,0.383038437,3.025812289,0.807121453
463.6363636,5080.808081,0.098516841,0.258745976,0.05749784,0.088149136,2.787928285,0.059721561,0.386305362,3.024187098,0.804852473
466.6666667,5080.808081,0.093219101,0.246851736,0.060512767,0.090433826,2.781518011,0.060124121,0.389609738,3.022581585,0.802471291
469.6969697,5080.808081,0.088257741,0.234473865,0.063629206,0.092730286,2.775065213,0.060523226,0.39289962,3.020996879,0.800001891
472.7272727,5080.808081,0.083609097,0.221648801,0.066845058,0.095034581,2.768541827,0.060929876,0.396310861,3.019427004,0.797425265
475.7575758,5080.808081,0.079224369,0.208515454,0.07017482,0.097377999,2.761992529,0.061334119,0.39976917,3.017873601,0.794728683
478.7878788,5080.808081,0.075137125,0.195043941,0.073612683,0.099749195,2.755368097,0.061743757,0.40333817,3.016332278,0.791935648
481.8181818,5080.808081,0.071290183,0.181385474,0.077174642,0.102180374,2.748696394,0.062154227,0.407056483,3.014799879,0.789007065
484.8484848,5080.808081,0.068469398,0.16843898,0.080931617,0.104982644,2.741861204,0.062636033,0.412389836,3.013506082,0.783063477
487.8787879,5080.808081,0.061201097,0.196633952,0.089246244,0.119074382,2.735820558,0.064611567,0.450367345,3.013741402,0.801513223
490.9090909,5080.808081,0.055505998,0.22533757,0.097792182,0.134684741,2.729901341,0.066816517,0.488945685,3.014127054,0.814654623
493.9393939,5080.808081,0.052099805,0.230821992,0.10018996,0.13839702,2.725191468,0.068060176,0.493666122,3.015916739,0.821701009
496.969697,5080.808081,0.049626789,0.231321485,0.10136594,0.139653794,2.721593708,0.069208935,0.492383718,3.017805115,0.825762642
500,5080.808081,0.047452358,0.231521088,0.102502018,0.140846601,2.718045788,0.070369128,0.491115502,3.019493359,0.829041186
503.030303,5080.808081,0.045480691,0.231549372,0.103621427,0.142014223,2.714577396,0.071540673,0.489875866,3.02101512,0.831729754
506.0606061,5080.808081,0.043707228,0.231349579,0.104710522,0.143127539,2.711150964,0.072722683,0.488680919,3.022400791,0.833972681
509.0909091,5080.808081,0.042071249,0.231066723,0.10579606,0.144238769,2.707781401,0.073915716,0.48749688,3.023667845,0.83585539
512.1212121,5080.808081,0.040566256,0.230660698,0.106867624,0.145325692,2.704462941,0.075119002,0.486351533,3.024835386,0.837456306
515.1515152,5080.808081,0.039166847,0.230122274,0.107924855,0.146382106,2.70118873,0.076331715,0.485234629,3.025913451,0.838822384
518.1818182,5080.808081,0.037861178,0.229524911,0.108977453,0.147432402,2.697954917,0.077557535,0.484146813,3.026917464,0.839993248
521.2121212,5080.808081,0.036637759,0.228851362,0.110021208,0.148465973,2.694759832,0.078788558,0.483083072,3.027850627,0.840996822
524.2424242,5080.808081,0.035487915,0.228123454,0.11105949,0.149490022,2.691602295,0.080030147,0.482040403,3.028722643,0.841856636
527.2727273,5080.808081,0.034400959,0.227340467,0.112091191,0.15050118,2.688483292,0.081286151,0.481028593,3.029538903,0.842589372
530.3030303,5080.808081,0.033373395,0.226512854,0.113116666,0.151501385,2.685395875,0.082548873,0.480034633,3.030304029,0.843209872
533.3333333,5080.808081,0.032400502,0.225634466,0.114134619,0.15248706,2.682337062,0.083821266,0.47906045,3.031023394,0.843730603
536.3636364,5080.808081,0.031475786,0.224733292,0.115149905,0.153468863,2.679321534,0.085103676,0.478105381,3.031699209,0.844158862
539.3939394,5080.808081,0.030591948,0.22380268,0.116157423,0.154437588,2.676325004,0.086393514,0.477170259,3.032335556,0.844503992
542.4242424,5080.808081,0.029762201,0.222872353,0.117164343,0.155410864,2.673370405,0.087697412,0.476245482,3.03293678,0.844772042
545.4545455,5080.808081,0.028962587,0.221885059,0.118159436,0.156358819,2.670436907,0.0890072,0.475338852,3.033503934,0.844966928
548.4848485,5080.808081,0.02820171,0.220913555,0.119155638,0.157314073,2.667536571,0.090327182,0.474445005,3.034038948,0.84509308
551.5151515,5080.808081,0.027475992,0.219900055,0.120140548,0.158248699,2.664656024,0.091655356,0.473565528,3.034545273,0.84515429
554.5454545,5080.808081,0.026782969,0.218876952,0.121121298,0.159177921,2.66180971,0.092995066,0.472701046,3.035023857,0.845155189
557.5757576,5080.808081,0.025983003,0.21584982,0.121702211,0.159177528,2.661075907,0.094534662,0.470044547,3.035526913,0.845613874
560.6060606,5080.808081,0.024844966,0.201467094,0.119082589,0.152760963,2.665623443,0.095985977,0.453005933,3.036161045,0.848228361
563.6363636,5080.808081,0.024386305,0.20278904,0.119414997,0.153353945,2.663777008,0.097568253,0.451602289,3.036854826,0.848005521
566.6666667,5080.808081,0.023958133,0.204778029,0.119922381,0.154313697,2.66188352,0.099203877,0.451020563,3.037524368,0.847616539
569.6969697,5080.808081,0.023550718,0.206686974,0.120402212,0.155227738,2.659971637,0.100848425,0.450438407,3.03816711,0.847151183
572.7272727,5080.808081,0.023159562,0.20867164,0.120908821,0.156199296,2.658123997,0.102507958,0.449857457,3.038782912,0.846607702
575.7575758,5080.808081,0.022787686,0.210548718,0.121366609,0.157092776,2.656330051,0.104185556,0.449281579,3.039379822,0.845984488
578.7878788,5080.808081,0.022546279,0.214753605,0.121395204,0.157933042,2.655194891,0.106073131,0.448526745,3.040170671,0.84520853
581.8181818,5080.808081,0.022321676,0.217658577,0.121052424,0.158020463,2.653603914,0.107777813,0.445974724,3.0409102,0.844379396
584.8484848,5080.808081,0.022102501,0.22044907,0.120683039,0.158049784,2.652011127,0.10947173,0.443334702,3.041623492,0.843432997
587.8787879,5080.808081,0.021912557,0.223230278,0.120314982,0.158084312,2.650436488,0.111179551,0.440742645,3.042309036,0.842357045
590.9090909,5080.808081,0.021729569,0.226036697,0.119955876,0.158136597,2.648866754,0.112897379,0.438207915,3.042970171,0.84114418
593.9393939,5080.808081,0.021563704,0.228845525,0.119600275,0.158197196,2.647316541,0.114628019,0.435725836,3.043607602,0.839784688
596.969697,5080.808081,0.021411325,0.231653062,0.119247714,0.158264097,2.645768502,0.116373957,0.433289696,3.044223912,0.838266141
600,5080.808081,0.021275368,0.234482541,0.118900989,0.158346223,2.644241235,0.118129741,0.430907205,3.04482024,0.836573062
603.030303,5080.808081,0.021154333,0.237288636,0.118554673,0.15842736,2.642704073,0.119895868,0.428577646,3.045396684,0.834686123
606.0606061,5080.808081,0.021051005,0.240127868,0.118214301,0.158526403,2.641184085,0.12167525,0.426300992,3.04595426,0.832581811
609.0909091,5080.808081,0.020957984,0.243567199,0.118135816,0.159119263,2.640059465,0.123518133,0.42520698,3.046519567,0.830208646
612.1212121,5080.808081,0.02088277,0.247375022,0.118226843,0.160036752,2.639229128,0.12540623,0.424991459,3.047087687,0.827538512
615.1515152,5080.808081,0.020816864,0.251051877,0.118323583,0.160950177,2.6384082,0.127337735,0.424783303,3.047641519,0.824538852
618.1818182,5080.808081,0.022069992,0.248759163,0.119321893,0.162004772,2.637179203,0.128865465,0.425209856,0,0.81474812
621.2121212,5080.808081,0.021783141,0.243965175,0.121783229,0.16421251,2.639058974,0.130594463,0.428033556,0,0.813664919
624.2424242,5080.808081,0.021493448,0.240279258,0.124781812,0.167381294,2.64154208,0.132426216,0.432995787,0,0.812428941
627.2727273,5080.808081,0.021220218,0.236754961,0.127838802,0.170632362,2.643910141,0.13424217,0.438003368,0,0.81117973
630.3030303,5080.808081,0.020950632,0.231307511,0.130253013,0.172527306,2.6452581,0.135574452,0.439911611,0,0.810112907
633.3333333,5080.808081,0.02068069,0.224689771,0.132282601,0.17360267,2.646035198,0.136589712,0.439931391,0,0.809155313
636.3636364,5080.808081,0.020422747,0.217969546,0.13430079,0.174621119,2.646786097,0.137607101,0.439967632,0,0.808186787
639.3939394,5080.808081,0.020166213,0.211370844,0.136383919,0.175733162,2.647517833,0.138612109,0.440028273,0,0.807206145
642.4242424,5080.808081,0.019916233,0.204657842,0.138456596,0.17678704,2.648253389,0.139615271,0.440110728,0,0.806212971
645.4545455,5080.808081,0.019672973,0.197989084,0.140562041,0.177873531,2.648971469,0.140620013,0.4402158,0,0.805207786
648.4848485,5080.808081,0.019433262,0.191326979,0.142698006,0.178982072,2.649644397,0.141623439,0.440346828,0,0.804190446
651.5151515,5080.808081,0.01920035,0.184667174,0.144853218,0.18009531,2.650346328,0.142623052,0.440510729,0,0.803159113
654.5454545,5080.808081,0.018971775,0.177998514,0.147031953,0.181217646,2.651010632,0.143624083,0.440706382,0,0.802115051
657.5757576,5080.808081,0.018748873,0.171297471,0.149222576,0.182328207,2.651646189,0.144624741,0.440937233,0,0.801057748
660.6060606,5080.808081,0.018532214,0.164699237,0.151467189,0.183508752,2.652300185,0.14562283,0.441209197,0,0.79998586
663.6363636,5080.808081,0.018317708,0.158065824,0.153727908,0.184681543,2.652936984,0.146624854,0.441527178,0,0.798899524
666.6666667,5080.808081,0.018109562,0.151480598,0.15602059,0.185883472,2.65349839,0.147618887,0.441894012,0,0.797798432
669.6969697,5080.808081,0.017907575,0.144875421,0.15833178,0.187084187,2.654105441,0.148619338,0.442321003,0,0.796682044
672.7272727,5080.808081,0.017709757,0.138404572,0.160702099,0.188362796,2.654700573,0.149618901,0.442806124,0,0.795548684
675.7575758,5080.808081,0.017517857,0.13196985,0.163113894,0.189680268,2.655201533,0.150619926,0.443359821,0,0.794399886
678.7878788,5080.808081,0.017329977,0.125559299,0.165554063,0.191015347,2.655721452,0.151623161,0.44399457,0,0.793233145
681.8181818,5080.808081,0.017148274,0.119253544,0.168045164,0.192409767,2.656236722,0.152629155,0.444717914,0,0.79204645
684.8484848,5080.808081,0.016970953,0.113021792,0.170584271,0.193855465,2.656727059,0.153647458,0.445542372,0,0.790840543
687.8787879,5080.808081,0.016808984,0.106909922,0.173173322,0.195364602,2.657164105,0.154664277,0.446467484,0,0.789615295
690.9090909,5080.808081,0.016632898,0.100870425,0.175820887,0.196929924,2.657610107,0.15569242,0.447531514,0,0.78836535
693.9393939,5080.808081,0.016470166,0.095023629,0.178543031,0.198601047,2.658002471,0.1567251,0.448719234,0,0.787093261
696.969697,5080.808081,0.016315504,0.089321071,0.181318407,0.200339539,2.658371481,0.157769591,0.450063611,0,0.785796089
700,5080.808081,0.016162011,0.083819896,0.184161068,0.202174146,2.658696492,0.158825288,0.451566568,0,0.784471208
400,5161.616162,0.271146868,0.377532083,0.015942802,0.042360084,2.906603948,0.046989226,0.2967212,3.062489088,0.881502232
403.030303,5161.616162,0.266587556,0.370537742,0.01688873,0.043520822,2.901248049,0.047642657,0.299236562,3.060266549,0.87474882
406.0606061,5161.616162,0.262069341,0.363250272,0.017882066,0.044701407,2.895634319,0.048287023,0.301748653,3.058106442,0.867624226
409.0909091,5161.616162,0.257601793,0.355643212,0.018924714,0.045901234,2.889758502,0.048920858,0.304261586,3.056002745,0.860094645
412.1212121,5161.616162,0.253174731,0.347734691,0.020016183,0.047115186,2.883601654,0.049542971,0.306736616,3.053963445,0.852145487
415.1515152,5161.616162,0.24878499,0.33954503,0.021161649,0.04835323,2.877151164,0.050152195,0.309231365,3.051980113,0.843755836
418.1818182,5161.616162,0.244423296,0.331063385,0.022360945,0.049608348,2.870378904,0.050748338,0.311724492,3.050052054,0.834911838
421.2121212,5161.616162,0.233855208,0.327661677,0.023797273,0.051319421,2.864186021,0.051366665,0.314326346,3.048001682,0.830308225
424.2424242,5161.616162,0.21998634,0.326711649,0.025424773,0.053319395,2.858407366,0.052003028,0.317047469,3.045880518,0.828694358
427.2727273,5161.616162,0.207006538,0.324593612,0.027132092,0.055324078,2.852528854,0.052636604,0.319766218,3.043805531,0.827057238
430.3030303,5161.616162,0.19485679,0.32137636,0.028920027,0.05733156,2.846540563,0.053266585,0.322538037,3.041770869,0.825388418
433.3333333,5161.616162,0.183474391,0.31722412,0.030799401,0.059373879,2.840517978,0.053895429,0.325442899,3.039786035,0.823677154
436.3636364,5161.616162,0.172265992,0.31644738,0.033150997,0.062697346,2.837321573,0.054702499,0.334711229,3.03845308,0.822130784
439.3939394,5161.616162,0.161987747,0.31487119,0.035614826,0.066081948,2.833847749,0.055498977,0.343990949,3.037141085,0.820554278
442.4242424,5161.616162,0.152502251,0.312568648,0.038192098,0.069523527,2.830120664,0.056289232,0.353237686,3.035842548,0.818932982
445.4545455,5161.616162,0.143726047,0.309572934,0.040884696,0.07301893,2.826160068,0.057070817,0.362424187,3.034551885,0.81726476
448.4848485,5161.616162,0.135633898,0.304895143,0.043604074,0.076264874,2.821588915,0.057762596,0.370180297,3.033152944,0.815504132
451.5151515,5161.616162,0.128077186,0.296084752,0.046125199,0.078506023,2.81551585,0.058168663,0.373326625,3.031378822,0.813487802
454.5454545,5161.616162,0.120994662,0.286606357,0.04874319,0.080757365,2.809379941,0.058572888,0.3764952,3.029635787,0.811401255
